provider,model,dataset,query_id,doc_a_id,doc_b_id,direction,from_cache,raw_response,category,current_parser_label,stored_parse_error,prompt_tokens,completion_tokens
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,354,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,B,exact,B,,310,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,310,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,333,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,333,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,280,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,280,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,330,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,330,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,302,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,302,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Douglas J. Bennet,ab,False,B,exact,B,,333,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Douglas J. Bennet,ba,False,B,exact,B,,333,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert Hormats,ab,False,B,exact,B,,344,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,344,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,B,exact,B,,300,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,300,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,323,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,323,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,B,exact,B,,270,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,270,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,320,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,320,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,B,exact,B,,292,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,292,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert Hormats,ab,False,B,exact,B,,347,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,347,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,B,exact,B,,303,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,303,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,326,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,326,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,B,exact,B,,273,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,273,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,323,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,323,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,B,exact,B,,295,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,295,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,B,exact,B,,314,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,314,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,337,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,337,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,B,exact,B,,284,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,284,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,334,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,334,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,B,exact,B,,306,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,306,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,293,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,293,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,B,exact,B,,240,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,240,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,290,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,290,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,B,exact,B,,262,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert R. Hood,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,262,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,263,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,263,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,A,exact,A,,313,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,313,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,285,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Roger O. Egeberg,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,285,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,260,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,260,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,B,exact,B,,232,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,232,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Evelyn S. Lieberman,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,282,1
cohere,command-r-plus-08-2024,hotpotqa,5ae0d4c9554299603e418468,5ae4083755429970de88d885::Evelyn S. Lieberman,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,282,1
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5abb9928554299642a094ab9::David Powers,ab,False,B,exact,B,,299,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5abb9928554299642a094ab9::David Powers,ba,False,B,exact,B,,299,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Bradford P. Campbell,ab,False,A,exact,A,,296,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Bradford P. Campbell,ba,False,B,exact,B,,296,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Douglas J. Bennet,ab,False,A,exact,A,,299,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Douglas J. Bennet,ba,False,B,exact,B,,299,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert Hormats,ab,False,A,exact,A,,305,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,305,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,A,exact,A,,273,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,273,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,291,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,291,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,244,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,244,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,B,exact,B,,289,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,289,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,260,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,260,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Bradford P. Campbell,ab,False,A,exact,A,,318,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Bradford P. Campbell,ba,False,B,exact,B,,318,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Douglas J. Bennet,ab,False,A,exact,A,,321,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Douglas J. Bennet,ba,False,B,exact,B,,321,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert Hormats,ab,False,A,exact,A,,327,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,327,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,A,exact,A,,295,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,295,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,313,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,313,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,266,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,266,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,A,exact,A,,311,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,311,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,282,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,282,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Douglas J. Bennet,ab,False,B,exact,B,,318,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Douglas J. Bennet,ba,False,A,exact,A,,318,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert Hormats,ab,False,B,exact,B,,324,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert Hormats,ba,False,A,exact,A,,324,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,A,exact,A,,292,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,292,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,310,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,310,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,263,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,263,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,A,exact,A,,308,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,308,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,279,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,279,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert Hormats,ab,False,A,exact,A,,327,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert Hormats,ba,False,B,exact,B,,327,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,A,exact,A,,295,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,B,exact,B,,295,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,313,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,313,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,266,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,266,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Evelyn S. Lieberman,ab,False,A,exact,A,,311,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Evelyn S. Lieberman,ba,False,B,exact,B,,311,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ab,False,A,exact,A,,282,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Douglas J. Bennet,5ae4083755429970de88d885::Geoff Morrell (spokesperson),ba,False,B,exact,B,,282,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Robert R. Hood,ab,False,A,exact,A,,301,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Robert R. Hood,ba,False,A,exact,A,,301,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Roger O. Egeberg,ab,False,B,exact,B,,319,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae0d4c9554299603e418468::Roger O. Egeberg,ba,False,A,exact,A,,319,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ab,False,A,exact,A,,272,2
azure,gpt-4.1-mini,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Robert Hormats,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,ba,False,B,exact,B,,272,2
