path,file_type,size_bytes,tracked_status,last_git_modification,classification,canonical_status,dependency_notes,recommended_action,confidence
figures/manuscript/fig_failure_classes.png,figure,114890,tracked,2026-07-12,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
figures/manuscript/fig_failure_classes.pdf,figure,15190,tracked,2026-07-12,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
figures/manuscript/fig_delta_ndcg_bootstrap.png,figure,112690,tracked,2026-03-22,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
figures/manuscript/fig_pipeline.svg,figure,17911,tracked,2026-07-12,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
figures/graphical_abstract/README.md,figure,769,tracked,2026-03-22,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
figures/graphical_abstract/graphical_abstract.png,figure,692565,tracked,2026-03-22,publication-ready figure or table,partial,,keep; confirm which are cited by current manuscript vs. legacy,medium
docs/RESULTS_FOR_PAPER.md,doc,5149,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/DATASET_ACCESS_DIAGNOSIS.md,doc,13063,tracked,2026-03-22,reproducibility documentation,partial,,keep,medium
docs/.gitkeep,doc,54,tracked,2026-03-20,reproducibility documentation,partial,,keep,medium
docs/LLM_PILOT_STATUS.md,doc,2782,tracked,2026-04-06,reproducibility documentation,partial,,keep,medium
docs/PAPER_READY_RESULTS_SUMMARY.md,doc,3772,tracked,2026-03-29,reproducibility documentation,partial,,keep,medium
docs/PAPER_TABLES_GENERATION.md,doc,1365,tracked,2026-03-22,reproducibility documentation,partial,,keep,medium
docs/ARTIFACT_POLICY.md,doc,9590,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/LLM_REAL_PILOT_RESULTS.md,doc,1800,tracked,2026-04-06,reproducibility documentation,partial,,keep,medium
docs/related_work_positioning_note.md,doc,2873,tracked,2026-04-06,reproducibility documentation,partial,,keep,medium
docs/revision_strategy.md,doc,3647,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/safe_claims.md,doc,2767,tracked,2026-04-06,reproducibility documentation,partial,,keep,medium
docs/COST_ACCURACY_DECISION_ANALYSIS.md,doc,7727,tracked,2026-03-29,reproducibility documentation,partial,,keep,medium
docs/EVIDENCE_MAP.md,doc,8978,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/SAFE_Q1_CLAIMS.md,doc,2745,tracked,2026-03-22,reproducibility documentation,partial,,keep,medium
docs/Q1_POSITIONING_AND_CLAIMS.md,doc,12028,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/RESULTS_AUDIT.md,doc,27997,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/THREATS_TO_VALIDITY.md,doc,3861,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/experiment_inventory.md,doc,10130,tracked,2026-07-14,reproducibility documentation,partial,,keep,medium
docs/READ_ME_FIRST_FOR_AI.md,doc,3460,tracked,2026-07-14,reproducibility documentation,partial,,keep,medium
docs/LLM_MANUSCRIPT_CONSISTENCY_AUDIT.md,doc,2070,tracked,2026-04-06,reproducibility documentation,partial,,keep,medium
docs/AUDIT.md,doc,45157,tracked,2026-07-14,reproducibility documentation,partial,,keep,medium
docs/EXPERIMENTS.md,doc,2894,tracked,2026-04-05,reproducibility documentation,partial,,keep,medium
docs/THEORETICAL_FOUNDATION.md,doc,12561,tracked,2026-04-04,reproducibility documentation,partial,,keep,medium
docs/LITERATURE_ALIGNMENT.md,doc,18600,tracked,2026-04-04,reproducibility documentation,partial,,keep,medium
docs/REPRODUCTION_CANONICAL.md,doc,8767,tracked,2026-07-14,reproducibility documentation,partial,,keep,medium
docs/REPRODUCTION_Q1.md,doc,10188,tracked,2026-07-14,reproducibility documentation,partial,,keep,medium
docs/multifactor_production_uht_corrected_summary_20260727.json,doc,28135,tracked,2026-07-26,reproducibility documentation,partial,,keep,medium
docs/MULTIFACTOR_PRODUCTION_UHT_EVAL_INVALIDATION.md,doc,3597,tracked,2026-07-26,reproducibility documentation,partial,,keep,medium
docs/ROUTING_COST_ACCURACY_DECISION_ANALYSIS.md,doc,3365,tracked,2026-03-29,reproducibility documentation,partial,,keep,medium
docs/SAFE_CLAIMS_FOR_PAPER.md,doc,9985,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/JOURNAL_READY_CONTRIBUTIONS.md,doc,2228,tracked,2026-03-22,reproducibility documentation,partial,,keep,medium
docs/research/EXPERIMENT_ROADMAP.md,doc,18846,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/research/REPRODUCIBILITY_AND_ARTIFACTS.md,doc,5580,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/research/MANUSCRIPT_SUMMARY.md,doc,6314,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/research/NOVELTY_AND_RELATED_WORK.md,doc,9058,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/research/RESEARCH_TRAJECTORY.md,doc,27507,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/research/DECISION_LOG.md,doc,9128,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/historical/AUDIT_LOCAL_BRANCH_20260726_pre_remediation.md,doc,36564,tracked,2026-07-26,reproducibility documentation,partial,,keep,medium
docs/historical/linear_extension_method_audit.md,doc,3193,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/benchmarks/REAL_COUNTERFACTUAL_BENCHMARK_SPEC.md,doc,4982,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/benchmarks/COUNTERFACTUAL_PILOT_FREEZE_V1.md,doc,41035,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/figures/exact_vs_greedy_objective_gap.png,doc,77421,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_alpha_sweep.png,doc,81877,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/diagnostic_gap_vs_noise.png,doc,119585,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_score_sum_borda_heatmap_noise025.png,doc,69480,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/regime_analysis_ndcg.png,doc,320831,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_alpha_beta_grid.png,doc,81560,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/diagnostic_agreement_vs_tau.png,doc,140025,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/diagnostic_topo_ambiguity.png,doc,83202,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/regime_analysis_gap_to_borda.png,doc,125809,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_alpha_beta_generalization_vs_noise.png,doc,137816,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/regime_analysis_pairwise_accuracy.png,doc,170841,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/regime_analysis_gap_to_score_sum.png,doc,120571,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/regime_analysis_kendall_tau.png,doc,335863,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/exact_vs_greedy_all_methods.png,doc,366903,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/exact_vs_greedy_gap.png,doc,80625,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_score_sum_borda_heatmap_noise030.png,doc,79060,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/figures/fas_balance_alpha_beta_multiseed_promising_noises.png,doc,60322,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/handoff/CURRENT_BRANCH_HANDOFF.md,doc,34977,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/handoff/state_snapshot.json,doc,18988,tracked,2026-07-28,reproducibility documentation,partial,,keep,medium
docs/experiments/provider_capability_summary_20260727.json,doc,4055,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/experiments/OUTCOME_BCD_DRIVERS.md,doc,2736,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/experiments/PROVIDER_CAPABILITY_AUDIT.md,doc,1535,tracked,2026-07-27,reproducibility documentation,partial,,keep,medium
docs/tables/bootstrap_results_qrels.csv,doc,5218,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_variant_diagnostics.csv,doc,3499,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/diagnostic_method_run_level.csv,doc,31876,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/variant_followup_summary.csv,doc,9133,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/diagnostic_run_level.csv,doc,5339,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/exact_vs_greedy_summary.csv,doc,4497,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_score_sum_borda_summary.csv,doc,2744,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/exact_vs_greedy_fas.csv,doc,40410,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_sweep.csv,doc,6677,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/main_results.csv,doc,4115,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/variant_followup_win_counts.csv,doc,3250,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/exact_vs_greedy_report.txt,doc,3590,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/ablation_results.csv,doc,560,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/variant_followup_main_results.csv,doc,17251,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/diagnostic_regime_breakdown.csv,doc,1405,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/regime_deltas.csv,doc,8795,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/regime_analysis.csv,doc,62853,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/regime_report.txt,doc,4285,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_beta_grid.csv,doc,32503,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_variant_diagnostics_summary.csv,doc,1206,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/bootstrap_results_combined_summary.csv,doc,10660,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/result_inventory.csv,doc,10997,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_beta_generalization.csv,doc,4472,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/regime_summary.csv,doc,49074,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/diagnostic_method_properties.csv,doc,1019,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_summary.csv,doc,275,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_beta_generalization_summary.csv,doc,1497,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/runtime_results.csv,doc,1839,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_score_sum_borda_grid.csv,doc,94318,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/fas_balance_alpha_beta_summary.csv,doc,955,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/proxy_real_clean_comparison.csv,doc,1909,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/bootstrap_results.csv,doc,459,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
docs/tables/bootstrap_results_qrels_flip.csv,doc,5552,tracked,2026-03-21,reproducibility documentation,partial,,keep,medium
data/.gitkeep,data,59,tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/beir/fiqa,directory(aggregate),49833865,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/beir/scidocs,directory(aggregate),42242963,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/hotpotqa/queries.jsonl,data,1198013,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/hotpotqa/documents.jsonl,data,54403045,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/hotpotqa/.gitkeep,data,0,tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/hotpotqa/qrels.jsonl,data,8660049,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/hotpotqa/pairwise,directory(aggregate),348645,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/bright/queries.jsonl,data,1227558,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/bright/documents.jsonl,data,217098651,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/bright/.gitkeep,data,0,tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/bright/qrels.jsonl,data,143607673,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/processed/bright/pairwise,directory(aggregate),8001551,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/msmarco_passage/README.md,data,1065,tracked,2026-04-04,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/robust04/README.md,data,931,tracked,2026-04-04,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/beir/nfcorpus,directory(aggregate),514,partially_tracked,2026-04-04,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/beir/fiqa,directory(aggregate),96098617,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/beir/scidocs,directory(aggregate),72752814,partially_tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/queries.jsonl,data,1198013,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/documents.jsonl,data,54403045,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/_home_soroush_consistency-aware-llm-rankin_data_raw_hotpotqa_hotpot_qa_fullwiki_0.0.0_1908d6afbbead072334abe2965f91bd2709910ab.lock,data,0,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/.gitkeep,data,0,tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/qrels.jsonl,data,8660049,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/hotpotqa/hotpot_qa,directory(aggregate),645921536,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/trec_dl_passage/README.md,data,1307,tracked,2026-04-04,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/queries.jsonl,data,1227648,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/documents.jsonl,data,217116610,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/README.md,data,1057,tracked,2026-03-21,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/.gitkeep,data,0,tracked,2026-03-20,canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/_home_soroush_consistency-aware-llm-rankin_data_raw_bright_xlangai___bright_examples_0.0.0_3066d29c9651a576c8aba4832d249807b181ecae.lock,data,0,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/_home_soroush_consistency-aware-llm-rankin_data_raw_bright_xlangai___bright_documents_0.0.0_3066d29c9651a576c8aba4832d249807b181ecae.lock,data,0,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/qrels.jsonl,data,143607673,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/_home_soroush_consistency-aware-llm-rankin_data_raw_bright_xlangai___bright_long_documents_0.0.0_3066d29c9651a576c8aba4832d249807b181ecae.lock,data,0,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
data/raw/bright/xlangai___bright,directory(aggregate),1482150778,untracked,n/a (untracked),canonical raw data,yes,,keep (mostly gitignored by design),medium
.claude,tooling config,0,untracked,n/a (untracked),reproducibility documentation,yes,,keep,medium
.github,CI config,1412,partially_tracked,2026-04-06,reproducibility documentation,yes,,keep,medium
/home/soroush/consistency-aware-llm-rankin/reports/adaptive_acquisition_20260725T220000Z,report_dir(aggregate),12180289,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/additional_metrics_investigation,report_dir(aggregate),4652580,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/b3_margin_calibration_investigation,report_dir(aggregate),425621120,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/blocking_issues_investigation,report_dir(aggregate),82942827,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/candidate_pool_conditional_audit_20260714,report_dir(aggregate),7402818,partially_tracked,2026-07-14,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/cohere_json_schema_confirmation_20260727T200000Z,report_dir(aggregate),2191,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/cohere_native_v2_confirmation_20260727T210000Z,report_dir(aggregate),2169,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/cohere_native_v2_schema_projection_confirmation_20260728T000000Z,report_dir(aggregate),2324,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/cohere_native_v2_schema_projection_v2_confirmation_20260728T010224Z,report_dir(aggregate),2297,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/cohere_native_v2_schema_projection_v3_confirmation_20260728T011703Z,report_dir(aggregate),2357,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/cohere_normalization_diagnostic_20260727T183000Z,report_dir(aggregate),2353,partially_tracked,2026-07-27,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/counterfactual_collector_canary_v1_20260727T145126Z,report_dir(aggregate),43262,partially_tracked,2026-07-27,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/counterfactual_collector_canary_v2_20260727T161921Z,report_dir(aggregate),48600,partially_tracked,2026-07-27,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/exact_ilp_repair_investigation,report_dir(aggregate),14616,untracked,n/a (untracked),stale or superseded artifact,no,Superseded by reports/exact_open_source_ilp_repair_investigation/ (used by all current scripts/tests); this old dir is gitignored and only mentioned in anonymous-submission manifest scripts,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/exact_open_source_ilp_repair_investigation,report_dir(aggregate),4296815,partially_tracked,2026-07-14,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/extraction_study_20260729T151610Z,report_dir(aggregate),98151,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining,report_dir(aggregate),202235727,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining_llm,report_dir(aggregate),19079989,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining_llm_smoke_v2,report_dir(aggregate),278043,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining_llm_v2,report_dir(aggregate),20614659,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining_llm_v3,report_dir(aggregate),42720778,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/failure_mining_smoke,report_dir(aggregate),704231,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_page_limit_freeze_20260715,report_dir(aggregate),13214927,partially_tracked,2026-07-15,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task10_submission_freeze_20260715,report_dir(aggregate),22823522,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task1_pool_cutoff_20260715,report_dir(aggregate),1987308404,untracked,n/a (untracked),canonical derived results,yes,Read directly by scripts/run_ir_evidence_audit.py (POOL_CUTOFF / BASELINE_FAIRNESS constants); ENTIRE directory is gitignored via blanket 'reports/final_revision_*/' rule -- including the small tables/ summary CSVs actually consumed by the audit script. Not reproducible from a fresh clone.,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task2_statistical_power_20260715,report_dir(aggregate),1466887,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task3_ranker_dependence_20260715,report_dir(aggregate),39014852,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task4_exact_baseline_fairness_20260715,report_dir(aggregate),1990142,untracked,n/a (untracked),canonical derived results,yes,Read directly by scripts/run_ir_evidence_audit.py (POOL_CUTOFF / BASELINE_FAIRNESS constants); ENTIRE directory is gitignored via blanket 'reports/final_revision_*/' rule -- including the small tables/ summary CSVs actually consumed by the audit script. Not reproducible from a fresh clone.,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task5_dq_framework_20260715,report_dir(aggregate),191790,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task6_literature_rejection_audit_20260715,report_dir(aggregate),127604,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task7_jdiq_policy_ai_artifact_20260715,report_dir(aggregate),139890,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task8_manuscript_compression_20260715,report_dir(aggregate),158736,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_revision_task9_final_peer_review_20260715,report_dir(aggregate),193695,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/final_submission_materials_20260715,report_dir(aggregate),21366,partially_tracked,2026-07-15,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/full_calibrated_core,report_dir(aggregate),1229220214,partially_tracked,2026-07-15,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/ir_evidence_audit_20260729T182949Z,report_dir(aggregate),349936,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/ir_evidence_audit_review_20260729T235053Z,report_dir(aggregate),25298,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/jdiq-overnight-20260713-225928,report_dir(aggregate),54444310,partially_tracked,2026-07-13,stale or superseded artifact,no,Intermediate artifact-prep scratch runs for the anonymous submission bundle; superseded by papers/JDIQ_2026/submission/final_anonymous/. Contains duplicate votes_ms1*.jsonl also present under experiments/method_improvement_audit_20260711_205733/,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/jdiq-overnight-cont-20260713-230229,report_dir(aggregate),54729062,partially_tracked,2026-07-13,stale or superseded artifact,no,Intermediate artifact-prep scratch runs for the anonymous submission bundle; superseded by papers/JDIQ_2026/submission/final_anonymous/. Contains duplicate votes_ms1*.jsonl also present under experiments/method_improvement_audit_20260711_205733/,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/jis_final_tables,report_dir(aggregate),15139,partially_tracked,2026-03-23,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/linear_extension_extraction_20260725T150000Z,report_dir(aggregate),278490,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/linear_extension_extraction_20260725T151500Z,report_dir(aggregate),857761,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/linear_extension_extraction_20260725T152000Z,report_dir(aggregate),710135,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/linear_extension_extraction_20260725T190000Z,report_dir(aggregate),708058,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/linear_extension_extraction_20260725T191500Z,report_dir(aggregate),847001,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/manuscript_final_audit,report_dir(aggregate),35407,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
